category,video_title,content,similarity_score,is_euphemism,timestamp,author_id,is_first_time_appearance
Personal_Relational,Why grief from narcissistic relationships never truly ends,the grief from the parts of yourself that are destroyed and not coming back.,0.7311,False,2025-06-19 18:29:27+00:00,UCaszDhpW-zEZ7ZyjZsgKDnw,False
Substances,How does alcohol cause hangovers? - Judy Grisel,"psychedelics are just an exceptional mental health breakthrough. it's quite fascinating how effective they are against suicidal, depression and anxiety. saved my life.",0.4436,False,2025-06-19 19:32:10+00:00,UCdU568U7NcQK9XUYnC0qFSQ,False
Medical_Conditions,What dying with Liver Disease is like in Hospice Care,"you will be block? your warning, in mostly caps, is very very odd. the tone in your voice for such a serious topic is jarring. you should be selling used cars, not hospice care. you sound like a carnival barker.",0.2657,False,2025-06-19 20:09:12+00:00,UCVr9dKiGLn2VFYVddOEj0Lw,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,"man, such a sweet, nice couple",0.2685,False,2025-06-19 23:17:31+00:00,UC-XcJ00L8a7Dq-fYKMlKKwg,False
Sexuality,12 Surprising Facts About Erections You May Not Be Aware of! (No. 9 is wild!),"im 71, i do not have nightime ""wood""",0.266,False,2025-06-20 00:00:09+00:00,UCAKFdofDd87hGqV1l-tBZow,False
Bodily_Functions,How A Pill Works 🤨,bro was hitting the loading assets in your average laggy game,0.2708,False,2025-06-20 12:35:30+00:00,UCHG3rteNw1sFnQpSCsvSl7w,False
Personal_Relational,What Victims of Emotional Abuse Really Need  | Dr. David Hawkins,i’m living in 2025 and i totally see a rise in females being narcissist especially the pretty ones omg so men need healing also.,0.2236,False,2025-06-20 13:57:50+00:00,UCDVNJWWDvD2yuuPT1DZyJQA,False
Medical_Conditions,What dying with Liver Disease is like in Hospice Care,i am 52 and all of my family have been dead for years becaue of alcohol and drugs. my uncle kelly who i loved like a father died at age 40 on his second liver. my mom died at 48 of some cancer related to her lifestyle as did their other brother also died in his early 40s. i am the first to make it past 50. i also struggled for decades with drugs but stopped the drinking after just about 9 years. it was bad but i have been totally sober for twenty years now. i worry about the damage my body has taken but still i am just happy to have broken age 50. i am telling you all its not worth the temporary good feeling to die in agony. i saw it its an ugly thing to see. heres to your health,0.3593,False,2025-06-20 16:56:41+00:00,UCLj9wEksPwiIOlc6yXoyRaw,False
Sexuality,Male Reproductive System | Erection &amp; Ejaculation,pros: goated med tutor. cons(not really): says actually alot,0.2437,False,2025-06-20 17:48:39+00:00,UCQS-AErxCj3qOtPgdjlFmwg,False
Bodily_Functions,💩 Period Poop Explained #shorts,"currently going through pp’s just now…not nice at all, i have sunburn from this uk heatwave also, and the humidity is insane, and to top it all of, my period has decided that now is a good time to start :rolling on the floor laughing::skull::skull::skull::skull:",0.2863,False,2025-06-20 22:44:38+00:00,UCr0TZcTpbHcHQWVT-t3aGBA,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,did he died yes [or no,0.3007,False,2025-06-20 23:16:22+00:00,UCUDmwn7kDL_hzgLPi011Mbw,False
Medical_Conditions,Doctor Teaches Class On Dying From Cancer #shorts,good thing he isnt a chemistry teacher.,0.2008,False,2025-06-21 03:16:00+00:00,UCRzlqzi1eU_ZFX0Ram454ig,False
Medical_Conditions,Terminally ill 29-year-old to end her life,she gets to choose her quality of life and share her story. it isn’t tmi what she is sharing wtf is wrong w this guy. this video humbled me.. the strength brittany has is remarkable,0.2215,False,2025-06-21 09:19:50+00:00,UCFRm-kfWOC4s_ywWTKnl7TQ,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,"i pray you are prepared to met your savior. ask god for forgiveness of sins and except jesus as your personal savior and he will be ready to receive you in his heavenly home. i love you and as a christian i can only do what god commissioned me to do. please, continue to love each other and enjoy each other. i wish the very best for you.god bless.",0.202,False,2025-06-21 14:08:27+00:00,UCzO08MbyNNBolVpBtzAI0Ow,False
Bodily_Functions,How A Pill Works 🤨,messi ahhh person lol:face with tears of joy:,0.2462,False,2025-06-21 17:30:49+00:00,UC9M0vl8n0T9kQmT7KOw8HlQ,False
Personal_Relational,Why grief from narcissistic relationships never truly ends,god bless you dr ramani,0.2478,False,2025-06-21 22:02:49+00:00,UCs8gniFm6YbWgBUpp_uvCWA,False
Bodily_Functions,How A Pill Works 🤨,cool :thumbs up: light skin tone:,0.2929,False,2025-06-21 22:15:46+00:00,UCLaUmlPdfLJdJ0QuY_Vm4Eg,False
Medical_Conditions,Terminally ill 29-year-old to end her life,"did she accept christ as her lord and savior before she died, because if not, she's still suffering.",0.2861,False,2025-06-21 22:52:55+00:00,UCdTJJ8-W4ttdJxHvZBagwpw,False
Medical_Conditions,Terminally ill 29-year-old to end her life,belive in god merical can happen. don't decide very fast.use holly water,0.2229,False,2025-06-22 01:48:44+00:00,UCFUuZ3p7CK-LpDp5uv5n0Zw,False
Medical_Conditions,Terminally ill 29-year-old to end her life,hows he going to sleep in that room after?,0.3191,False,2025-06-22 05:28:39+00:00,UCPEHBLFX2OYxqy7E8vEmTJg,False
Medical_Conditions,Terminally ill 29-year-old to end her life,with ai becoming a super power we should try to hang on as long as possible because soon the worlds going to change.,0.2232,False,2025-06-22 05:31:19+00:00,UCPEHBLFX2OYxqy7E8vEmTJg,False
Medical_Conditions,Terminally ill 29-year-old to end her life,how cold is this news reader:face with open mouth:,0.2695,False,2025-06-22 05:32:01+00:00,UCPEHBLFX2OYxqy7E8vEmTJg,False
Sexuality,How does ejaculation work and how far does your ejaculate go?!,"****** an agency who has established patterns of abuse again targets others to have them impotent through various techniques psychological inducing approaches including paranoia and humiliation***** **** a person watches you secretly with covert surveillance then attempts to debate and challenge you through the use of intelligence communications. spy-like individuals who wear a tiny inner ear ear communicator. this person then observes you secretly then without having to experience the emotional challenge of the victims presence is provided the luxury to comfortably conveniently plot pre-meditate various ways to provoke their victim. (((( arrogance without the challenge))) an agency will exploit blacks tody and their sexuality. women who first wanted to murder child through their use of covert surveillance with federal intelligence theorized by having the parents schedule a medical appoint they will have the surgeon attempt to remove the child's genitals without prior counseling so that when puberty manifest-started, then the child would be confused, dysfunctional impotent and suicidal. the agency placed covert surveillance after assisting the father with a marital affair to a younger blonde mistress who was carefully selected to intimidate the filipino man's older black wife the ex-wife's child was targeted and baited and influenced while the agenc was curious about the adolescents sexuality and arousals that they pre-meditated to exploit the victims attractions at a certain time where the mental and emotional tactics would be most effective so the agency waited at a certain moment after each event and scenario would impact the victims behavior so when the agency revealed hinted of their covert presence it would traumatize the victim who they originally attempted homicide malpractice at the age of 6 years old in 1984 then assisted the father with a marital affair in 1987 'the same agency who hacked the victims mobile devices refer to the victim as. n-word then mirrors the victims actitiy online to begin staging further scenarios while form and creating different mentlly triggering approaches. ***** all too familiar****",0.4018,False,2025-06-22 05:43:56+00:00,UC0PjHErRoF89LbRLxBqJoPw,False
Physical_State,Living Deaf and Blind: Heather’s Story,i love the hat decor on her cane. when we’re facing challenges we have to find joy in every little thing we can. she’s so inspiring:),0.1711,False,2025-06-22 07:09:30+00:00,UCzIhsfyVCGVO6GFRP5xQWsw,False
Personal_Relational,Why grief from narcissistic relationships never truly ends,manipulationship,0.5294,False,2025-06-22 09:19:52+00:00,UCwrZaZm8wmqqFE_6Sy1T1Pw,False
Personal_Relational,"If you have Abandonment Issues, this is THE CURE (WATCH THIS)",:crying face:its not your fault...,0.41,False,2025-06-22 10:00:07+00:00,UCx3TD9tUBB8IxfrlPS3KEdw,False
Sexuality,The male orgasm explained,"we are so similar, men and women and yet sex seems so complicated.",0.3358,False,2025-06-22 11:57:48+00:00,UCsBzmF3RZb6mm33PgW5vdFg,False
Medical_Conditions,Terminally ill 29-year-old to end her life,why is this being posted now it’s ten years old,0.2411,False,2025-06-22 15:35:09+00:00,UCWXTdFj7u2qy6u2RsM5iZfg,False
Personal_Relational,Why grief from narcissistic relationships never truly ends,it ends when you take your power back,0.3097,False,2025-06-22 18:10:24+00:00,UCJzQL-UA2swekxXNRe6fmcg,False
Personal_Relational,Why grief from narcissistic relationships never truly ends,take your power back from them by choosing yourself grief ends period,0.5751,False,2025-06-22 18:11:01+00:00,UCJzQL-UA2swekxXNRe6fmcg,False
Personal_Relational,Why grief from narcissistic relationships never truly ends,"i was wondering why i’m grieving for something that never was. i also have arrogant moments, then the wounds open. this video is making me uncomfortable because it’s true 100%.",0.4867,False,2025-06-22 20:57:51+00:00,UC7so0FZQIBOXvAkOiNwMRkg,False
Substances,🍹 Hangover recovery tips in case you celebrate a little too…enthusiastically.,its been three days im still sleeping,0.2643,False,2025-06-22 21:29:05+00:00,UCHWy98wh-pSLKLypq6YMApA,False
Medical_Conditions,Doctor Teaches Class On Dying From Cancer #shorts,this sounds like tuesdays with morrie,0.2342,False,2025-06-22 21:47:23+00:00,UCIomBgTNm1DvP1itdnr4KQQ,False
Substances,How does alcohol cause hangovers? - Judy Grisel,i have had a drink every night for the last few years..always a one or two... this is actually the thing that i think will change my 'harmless habit' from every night to special occasions... thanks for sharing,0.3978,False,2025-06-23 03:01:06+00:00,UCJQeMU9Bie7aZWY5t5tQluw,False
Bodily_Functions,Childhood vomiting and diarrhea (Gastroenteritis),it we call that the dragon,0.2376,False,2025-06-23 03:16:16+00:00,UCaXvGJSebMEDHotbTgLIk-A,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,i had no idea you could do a “living funeral” that’s amazing! god bless this couple!,0.5532,False,2025-06-23 03:42:16+00:00,UCwG2WlmX0XpFjSdbkZFIVhA,False
Medical_Conditions,Doctor Teaches Class On Dying From Cancer #shorts,we got racist cancer before gta 6,0.4529,False,2025-06-23 11:45:44+00:00,UC9wXGc6j_csAz3dv6fEj6rw,False
Bodily_Functions,How A Pill Works 🤨,finally a good non traumatizing vid by him,0.3927,False,2025-06-23 12:54:05+00:00,UCfoMFnfuO6RgUdkxWU8N-hQ,False
Bodily_Functions,9 Early Warning Signs of Prostate Cancer Every Man Should Know #shorts #prostatecancer #menshealth,"so if i get erected i. have prostate cancer, so a new thing to worry about",0.4557,False,2025-06-23 14:14:24+00:00,UCtcCYCJ1ehIaQCm4q_2AS3g,False
Personal_Relational,What Victims of Emotional Abuse Really Need  | Dr. David Hawkins,money to pay for divorce and groceries,0.4928,False,2025-06-23 17:42:45+00:00,UC-5FM3eftUrcqSZC8TiLuiw,False
Personal_Relational,What Victims of Emotional Abuse Really Need  | Dr. David Hawkins,do you have grants to help with the divorce?,0.4909,False,2025-06-23 17:43:24+00:00,UC-5FM3eftUrcqSZC8TiLuiw,False
Personal_Relational,What Victims of Emotional Abuse Really Need  | Dr. David Hawkins,they do not change. if you want to help people give them money so they can get a divorce and pay a lawyer so they can get pensions so they can live. they won't change,0.2498,False,2025-06-23 17:44:48+00:00,UC-5FM3eftUrcqSZC8TiLuiw,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,dear god ..please grant this wonderful man a miracle of healing. i will be praying....,0.2896,False,2025-06-23 18:14:36+00:00,UCESPScZyHZarsevuYUyIV3g,False
Bodily_Functions,How A Pill Works 🤨,osmosis jones!!,0.311,False,2025-06-23 20:05:58+00:00,UCzPQ80oTAN3m7_bbC_RLdAg,False
Personal_Relational,9 things we grieve as we heal from narcissistic relationships.,no hope left that husband will love me more than his narc mom.,0.3286,False,2025-06-23 20:54:14+00:00,UCWeOYqphl8Lu3QG7EdtMrzw,False
Medical_Conditions,Doctor Teaches Class On Dying From Cancer #shorts,dr. wilson aah situation,0.305,False,2025-06-23 21:14:18+00:00,UCyW1vC7Fc74RwIGIU3R3BSA,False
Medical_Conditions,Terminally ill 29-year-old to end her life,"only god can take our life ,we don't have the that choice we belong to god and our life is in the hands of the lord let us pray for all people who are suffering of any sickness",0.3331,False,2025-06-24 00:35:19+00:00,UCzMQBDm1GylQjH4j2v3jdOw,False
Personal_Relational,"If you have Abandonment Issues, this is THE CURE (WATCH THIS)",its not our fault :grinning face with sweat:,0.2568,False,2025-06-24 03:04:30+00:00,UCpjQRHRAzEYh31Bnm8B1RYg,False
Crime_Conflict,Corruption is not bad,when a politician drank the truth potion :grinning face with sweat:,0.324,False,2025-06-24 07:03:24+00:00,UCDWc3p37fY1jku2Xk-8p8VQ,False
Bodily_Functions,9 Early Warning Signs of Prostate Cancer Every Man Should Know #shorts #prostatecancer #menshealth,"i didn’t have any obvious symptoms but something felt off. ran a psa test through 'vital test hub' and my levels were elevated. caught it early and started treatment before it became a bigger issue. guys, don’t wait for symptoms. test earl",0.2909,False,2025-06-24 07:44:14+00:00,UCUM88zAq_oR-i8iPvCKRkWw,False
Sexuality,Masturbation Coach | VPRO Documentary,":crying face: really here my life has been very lonely — no one physical relationships , no one time sex bonding still, no one dating , no one love, no one partner, no girlfriend till now pure virgin . i am still pure single because of my short height and lack of wealth. no one girl likes me or wants to marry me. this has brought a lot of pain into my life.",0.433,False,2025-06-24 08:21:38+00:00,UCyaFFJSQBIpYFBwSS836fIQ,False
Personal_Relational,Abandonment Issues | The Signs,some sisters cover up child abandent but be on the childs shoes be on the simgle paremt shoes you are supposed to be supportice for your child specially if you didnt make the best decisions at least give love and if you made good decision and was part of a good cluple at the beginning same just because your child is indepent dont mean nothing show love to kids aunties show love too,0.2075,False,2025-06-24 14:35:10+00:00,UCrvmF148BKTcrwQPmHjpTNQ,False
Sexuality,Erection and Ejaculation - 3D Medical Animation || ABP ©,so it also comes out the urination hole,0.5506,False,2025-06-24 23:58:39+00:00,UCqtEtOa9spQW6IRAwKTbeCQ,False
Sexuality,Erection and Ejaculation - 3D Medical Animation || ABP ©,so it also comes out the urination hole,0.5506,False,2025-06-24 23:58:39+00:00,UCqtEtOa9spQW6IRAwKTbeCQ,False
Medical_Conditions,Terminally ill 29-year-old to end her life,how sad :crying face:,0.49,False,2025-06-25 00:16:35+00:00,UC2ojt66Karu7-eulDBAkq3Q,False
Medical_Conditions,Terminally ill 29-year-old to end her life,rest in paradise brittany :smiling face with halo:🫶:folded hands::heart decoration::latin cross::star of david::heart decoration:,0.2626,False,2025-06-25 02:01:29+00:00,UCshfb57tAxLCkQFytG98S2w,False
Medical_Conditions,Doctor Teaches Class On Dying From Cancer #shorts,amazing doctor and person! we love you!:red heart:,0.263,False,2025-06-25 06:51:07+00:00,UCsEU6TcdRIFVh5fznMylKoQ,False
Sexuality,12 Surprising Facts About Erections You May Not Be Aware of! (No. 9 is wild!),"i’m curious about the connection between smoking and problems with the penis. do we know what component of smoking is the cause of the problem? is it the nicotine? or something else? there are a lot of men who quit smoking by using nicotine gum, so if it’s the nicotine they need to be made aware of that. also, a lot of men don’t smoke but use “chew” or chewing tobacco. so again if it’s the nicotine then they are also at risk.",0.3018,False,2025-06-25 10:47:40+00:00,UCGFHdz5-4jFQBXAS3KUYAFA,False
Personal_Relational,Why grief from narcissistic relationships never truly ends,the first time i called out my daughter after years of n abuse she stopped contact with my beautiful grandsons and told them i didnt want to see them anymore .its been 6 years now and the loss of what should have been with her and could have been with them will never go away,0.3583,False,2025-06-25 11:44:22+00:00,UC7QlkMoaW6TPB2S9zp_KTxA,False
Sexuality,The Causes of Retrograde Ejaculation and Tips to Help,it's my own fault and i know it because i always take a pis right after having a orgasm and it ain't feel right and also have i experienced sperm getting out before the orgasm but that was also my choice because i was relaxing the part and at the same time almost came. and it was new and fun now i regret because when i orgasm i have no or 1drop of sperm coming out what should i do now is this now for ever?,0.4306,False,2025-06-25 11:58:55+00:00,UCtT4lkOhs4Hd6abDseGodoA,False
Sexuality,12 Surprising Facts About Erections You May Not Be Aware of! (No. 9 is wild!),"ok , maybe my clown shoes weren't a very good investment.",0.271,False,2025-06-25 14:37:28+00:00,UCc0DFttCYZzXx6zxT7l5_NQ,False
Bodily_Functions,How A Pill Works 🤨,not me taking a pill while watching,0.3535,False,2025-06-25 16:23:34+00:00,UCBJI0w7rf_eIUZRRE9pXhFw,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,"rip tanner, fly high! :dove:",0.2638,False,2025-06-25 21:39:42+00:00,UCAETrULSqFnQTCjbS-o22vQ,False
Personal_Relational,Why grief from narcissistic relationships never truly ends,"i had an affair with a man like this. in my mind i was unhappy in my marriage, he was unhappy and since we live in different countries i said to myself... well... let me have a few moments of happiness. and i had amazing moments with him. something seemed bizzare thought... i though he had a fearfull avoidant attachment style. i had lots of compassion for him. even thought he was getting abused at home. i was ready to finally break my own unhappy marriage for him. but it was more and more bizzare. i started to hurt more than i felt happiness. so i talked to my shrink... she told me: dear, he is a narcicist. i burst into tears. i thought i knew how to spot one but i had never heard of covert narcicists. so.. my ""poor unhappy soul"" who needed my rescuing was manipulating me for... suply. no idea how that poor woman at home puts up with him as i have proof she does know about his affairs and he makes her accept them for being... friends with benefits. i was shoked when i finally realised what he was doing to me. he is worse than my husband who has bpd. so i broke up with him. this is when i actually found out. his reaction was let's say very bad. i didn’t communicate with him for a month until he sent a flying monkey to offer me the job of my life. he controls the flying monkey so i said no to the offer. this is when i broke no contact and had a brief conversation with him... so, according to him, it is absurd that i accuse him of such and such bla bla bla bla. i stayed polite and told him i don't intend to agree or disagree with him on personal issues. circumstances made that we had to communicate on professional issues as we come from the same environment. now he is veeery happy i exchange 3 words a week with him. what i want to say it that even i know what a jerk he is the loss of the good moments is still hurting me. the loss of the man he is not hurts me. and i miss that man. i miss very much the man he could be for a... day. so yes, it is confusing and hurtful. thank god we don't live in the same country as sometimes i am scared that if i see him i will jump in his arms and then go through the same ordeal.",0.305,False,2025-06-26 00:41:05+00:00,UCshIuJQnN0GFPgHDREtZ7NQ,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,r.i.p tanner martin :dove:,0.3064,False,2025-06-26 03:05:00+00:00,UCZ5_ZI70f4JtjcPCczk5zSA,False
Substances,"Alcohol, Hangovers &amp; How to Cure a Hangover Based on Science | Dr. Andrew Huberman",for fook sakes alcohol hangover has been cured 50 years by ago hospitals. 15 minutes of iv and small amounts of opioids.,0.608,False,2025-06-26 04:37:37+00:00,UC5_WwyIUuQH4G7ckISHz3cA,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,:sparkles:️:folded hands::purple heart:,0.2856,False,2025-06-26 10:44:50+00:00,UCEcjsdqzTnZhQ2sAKL_8Ccg,False
Personal_Relational,Why grief from narcissistic relationships never truly ends,"i had no issues with the bastard leaving. but he took my entire childhood memories, targeted my marriage and generally felt he was entitiled to piss on my life. the impact was devastating. i informed the bastard's children and family, but a narcissist literally has no conscience. he was at a dead end career wise, family wise, health wise, marriage wise. when you see. a chap who ignored you earlier coming up and sucking up to you for help, you should step back and watch his fall. if you help him, he will climb taking everything you built for yourself with him. and then not look back.",0.2955,False,2025-06-26 11:58:31+00:00,UCHehwIUCOdtCLIopeGJi06g,False
Medical_Conditions,Terminally ill 29-year-old to end her life,"it is gravely unethical and immoral to force people to suffer to the end with no option. all humans should be given this choice, just how we do not want pets to suffer.",0.4211,False,2025-06-26 15:06:42+00:00,UCnLytVvZE4j2BIbhYEziSCw,False
Substances,How does alcohol cause hangovers? - Judy Grisel,13 years no drink.,0.4769,False,2025-06-26 15:14:14+00:00,UCn4CMeUwvXpazwKKNcZhdLQ,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,rip tanner! your kindness will live on through shay and amylou!,0.2246,False,2025-06-26 15:45:42+00:00,UCcY-n5fXIFsUcMVOrr5avrw,False
Substances,How does alcohol cause hangovers? - Judy Grisel,if you wanna find your bottom real quick so you can quit this sh/t once and for all try morning drinking!!!!,0.3895,False,2025-06-26 16:00:30+00:00,UC91XVddJiCiwb0-FSWVsECg,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,tanner martin passed away in june of 2025. watch his goodbye message:,0.3213,False,2025-06-26 21:28:24+00:00,UC9k-yiEpRHMNVOnOi_aQK8w,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,such a warrior. may you rest now tanner. :red heart:,0.2208,False,2025-06-26 21:43:05+00:00,UCWwgQ_suGvnrsIXeJsOZeqQ,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,death is inevitable life is not do not fear death embrace it when you know it's your time rip tanner,0.4659,False,2025-06-26 21:51:03+00:00,UCO-Ae8bTC_lLJ82i-tzsczg,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,such a beautiful soul. i’m sure he’s up there seeing his uncles and grandpa that he had mentioned in his final video. i know he is looking out for his beautiful wife and baby daughter. so happy he got to hold her and you made all those videos for your daughter. you both spent those days helping others that you don’t even know.,0.1677,False,2025-06-26 22:28:04+00:00,UCrgTekza3EpnGf7RBqhNbiA,False
Sexuality,The male orgasm explained,male can't stay inside one room with female without having pains in testicles or erection or not masturbating or not having one orgasm in 24 hour period or if they do they are physically nervous and get other way sick what can get until antidepressants what they call cheating and so on so masturbation is kind of art on it's own or everyone's own pleasure and only pleasure if you understand how to use for yourself but it's also cure for every other disease i think and definitely not comparable with any drugs and will give good restless sleep for every night,0.3799,False,2025-06-26 23:23:27+00:00,UCKysNAQSp-mu2ke8ZboZsjA,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,"lord i pray please heal this man, if its a soul needed i gladly offer my life for his recovery. :crying face:",0.3239,False,2025-06-26 23:55:09+00:00,UCaDv5pKx-R2wrXUFhOMYfFw,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,why does he look like jared before subway on the left,0.2304,False,2025-06-27 00:04:24+00:00,UC8xLbeMmBBsVe-XpUHweT0w,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,"wow what a story:crying face: blessings to his soul hís, friends, family and wife:red heart:",0.3602,False,2025-06-27 00:05:13+00:00,UCXKEhPQfw8xzkSHGtPr5sPQ,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,"wonderful story.i would relate with this man, but the 8 minutes of distracting commercials drew me off!!!!!:face with symbols on mouth::face with symbols on mouth::face with symbols on mouth::face with symbols on mouth::face with symbols on mouth::face with symbols on mouth::face with symbols on mouth:",0.2429,False,2025-06-27 00:05:47+00:00,UC3c4foSp3FyAke2uk8PShfw,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,:folded hands::blue heart:,0.2957,False,2025-06-27 00:16:35+00:00,UC2iycbjDtQ-jl-Yv9l7_X-A,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,blood in the stool should be immediate colonoscopy,0.4,False,2025-06-27 00:26:06+00:00,UCXXe-7VWd7EwjkENan-G96w,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,peace be with you. grandma h.:latin cross::two hearts::rose::latin cross:,0.2707,False,2025-06-27 02:26:35+00:00,UC8owsfE19T-ydWqhmy4oE9Q,False
Bodily_Functions,How A Pill Works 🤨,i took a sleeping pill for fun i been sleeping for 12 hours after having 9 hours of sleep :grinning face with sweat:,0.3042,False,2025-06-27 04:05:55+00:00,UCb2f8btDDooFj6B0xwhk5Sw,False
Medical_Conditions,A Lesson in Dying: A Nurse With Cancer Offers Herself as Instruction in Caring | The New York Times,cancer :cancer::crab: is evil,0.6151,False,2025-06-27 05:04:05+00:00,UC0JqfFRJHFUtO2Ku-GNRbEA,False
Medical_Conditions,A Lesson in Dying: A Nurse With Cancer Offers Herself as Instruction in Caring | The New York Times,what a diease:microbe:,0.296,False,2025-06-27 05:04:24+00:00,UC0JqfFRJHFUtO2Ku-GNRbEA,False
Medical_Conditions,A Lesson in Dying: A Nurse With Cancer Offers Herself as Instruction in Caring | The New York Times,nasty thing,0.453,False,2025-06-27 05:04:35+00:00,UC0JqfFRJHFUtO2Ku-GNRbEA,False
Medical_Conditions,A Lesson in Dying: A Nurse With Cancer Offers Herself as Instruction in Caring | The New York Times,why :thinking face: is everybody getting cancer :cancer::crab:,0.5646,False,2025-06-27 05:05:34+00:00,UC0JqfFRJHFUtO2Ku-GNRbEA,False
Medical_Conditions,A Lesson in Dying: A Nurse With Cancer Offers Herself as Instruction in Caring | The New York Times,where does cancer :cancer::crab: come from,0.5589,False,2025-06-27 05:05:51+00:00,UC0JqfFRJHFUtO2Ku-GNRbEA,False
Medical_Conditions,A Lesson in Dying: A Nurse With Cancer Offers Herself as Instruction in Caring | The New York Times,hot :hot face::hot springs:soup :pot of food::steaming bowl::curry rice:,0.1841,False,2025-06-27 05:06:24+00:00,UC0JqfFRJHFUtO2Ku-GNRbEA,False
Medical_Conditions,Terminally ill 29-year-old to end her life,wow. i can't judge.,0.2776,False,2025-06-27 06:36:07+00:00,UCCyrCqwPneFDfeKfqRMJQcw,False
Medical_Conditions,Terminally ill 29-year-old to end her life,people make this decision every day. how much chemo do you want? my beloved mother chose to fight pancreatic cancer. i did not like it. she suffered terribly. i'm for this.,0.3815,False,2025-06-27 06:43:08+00:00,UCCyrCqwPneFDfeKfqRMJQcw,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,i lost my 3-year-old cousin to cancer he was in st jude's care and they just let him die i don't remember what cancer that he had i don't think his mother even told me but he was taken to memphis and he died in 2019 i blame st jude for not doing enough i hate the commercials now because i know they killed my cousin and let him die i blame his mother for taking him there,0.432,False,2025-06-27 07:40:13+00:00,UC-8clE2lgmsrvM67ZyKRziw,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,:red heart:,0.3563,False,2025-06-27 08:55:55+00:00,UCEkr-w0PwC36Sc3jVED1aRA,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,"may he rest in peace and his wife find solace. they seemed like a lovely couple, bless.",0.2968,False,2025-06-27 09:36:48+00:00,UCcrcMIg9rPf7xELhci4R9qQ,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,wow what a strong soul .,0.2447,False,2025-06-27 11:25:11+00:00,UCWr8SHYc42QqkgIEHE6orDw,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,god bless her for staying by his side through all of it.,0.2492,False,2025-06-27 11:25:25+00:00,UCgLzMP1P4hFk8T3BkoUqkHg,False
Personal_Relational,Abandonment Issues | The Signs,"what does an adult do to recover from when -as a 4 y o child - was left to ""figure it out"" after the sudden death of the father ? mom and 2 teen siblings gave zero care for child nor acknowledging the death ( no funeral, etc) of the parent. i was just moved from place to place without communication or support. no grief work. i didn't see his grave for 5 decades.",0.3839,False,2025-06-27 13:51:13+00:00,UC-L-pqV9XcQktWkId-02-kA,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,"omg… look how skinny it made him. so sad. wishing peace to him, his lovely wife and family :red heart:",0.2731,False,2025-06-27 14:58:32+00:00,UCAQ9AWYO0PpsaloLaFi6KRw,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,aw this is so sad. i’m glad they got to live it up together.,0.2429,False,2025-06-27 15:02:07+00:00,UCAQ9AWYO0PpsaloLaFi6KRw,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,no matter how prepared they are or what they do to help and cope it’s still going to be incredibly hard. but it’s so good they have so much support and telling their story to help others and others to help them. which is beautiful. i’m so sorry for their loss and both are immensely special and strong to do what they’re doing..,0.3809,False,2025-06-27 15:23:06+00:00,UCaezKFXYTcO4HrHI-NMUyfA,False
Medical_Conditions,Man Shares End of Life Realities After Terminal Cancer Diagnosis,"i think of all the things in this world cancer is the most brutal and unforgiving, and it knows no bounds. i was diagnosed with kidney cancer after the birth of my second child. and it was found completly by accident during scans for another acute issue. had it not been for that acute issue it would have been too late by the time it was discovered.",0.4882,False,2025-06-27 16:20:31+00:00,UC0fuyUQ5HYo9B2eSErUKr7w,False
